frame,time_s,faces,emotions,activity,motion_score,motion_z,anomaly
2013,67.1,0,,movimento,1.481798,0.0356,0
2014,67.133,0,,movimento,1.525685,0.0418,0
2015,67.167,0,,movimento,1.48913,0.0339,0
2016,67.2,0,,movimento,1.531242,0.0398,0
2017,67.233,0,,movimento,1.513114,0.0352,0
2018,67.267,0,,parado,0.131635,-0.2083,0
2019,67.3,0,,movimento,1.522274,0.0355,0
2020,67.333,0,,movimento,1.562597,0.0414,0
2021,67.367,0,,movimento,1.555118,0.0386,0
2022,67.4,0,,movimento,1.557522,0.0376,0
2023,67.433,0,,movimento,1.5434,0.0335,0
2024,67.467,0,,parado,0.082722,-0.2239,0
2025,67.5,0,,movimento,1.489103,0.0223,0
2026,67.533,0,,movimento,1.549408,0.0311,0
2027,67.567,0,,movimento,1.526095,0.0252,0
2028,67.6,0,,movimento,1.541261,0.0261,0
2029,67.633,0,,parado,0.018566,-0.2423,0
2030,67.667,0,,movimento,1.498836,0.0169,0
2031,67.7,0,,movimento,1.482804,0.0125,0
2032,67.733,0,,movimento,1.498697,0.0138,0
2033,67.767,0,,movimento,1.440102,0.0019,0
2034,67.8,0,,parado,1.428384,-0.0017,0
2035,67.833,0,,parado,0.016496,-0.2507,0
2036,67.867,0,,parado,1.434081,-0.0022,0
2037,67.9,0,,parado,1.411784,-0.0076,0
2038,67.933,0,,parado,1.427408,-0.0063,0
2039,67.967,0,,parado,1.34213,-0.0227,0
2040,68.0,0,,parado,1.349657,-0.0226,0
2041,68.033,0,,parado,1.337757,-0.026,0
2042,68.067,0,,parado,0.091654,-0.246,0
2043,68.1,0,,parado,1.302356,-0.0336,0
2044,68.133,0,,parado,1.30899,-0.0336,0
2045,68.167,0,,parado,1.289999,-0.0382,0
2046,68.2,0,,parado,1.389259,-0.0221,0
2047,68.233,0,,parado,1.300888,-0.0388,0
2048,68.267,0,,parado,0.099237,-0.251,0
2049,68.3,0,,parado,1.265742,-0.0461,0
2050,68.333,0,,parado,1.334605,-0.0351,0
2051,68.367,0,,parado,1.355436,-0.0325,0
2052,68.4,0,,parado,1.402075,-0.0254,0
2053,68.433,0,,parado,1.328699,-0.0394,0
2054,68.467,0,,parado,0.120486,-0.253,0
2055,68.5,0,,parado,1.316823,-0.0426,0
2056,68.533,0,,parado,1.389554,-0.031,0
2057,68.567,0,,parado,1.31986,-0.0444,0
2058,68.6,0,,parado,1.330768,-0.0436,0
2059,68.633,0,,parado,0.024127,-0.2746,0
2060,68.667,0,,parado,1.36408,-0.0388,0
2061,68.7,0,,parado,1.315369,-0.0485,0
2062,68.733,0,,parado,1.318673,-0.0489,0
2063,68.767,0,,parado,1.262382,-0.06,0
2064,68.8,0,,parado,1.329681,-0.0493,0
2065,68.833,0,,parado,0.018355,-0.2812,0
2066,68.867,0,,parado,1.28748,-0.0578,0
2067,68.9,0,,parado,1.240586,-0.0669,0
2068,68.933,0,,parado,1.252229,-0.0656,0
2069,68.967,0,,parado,1.243982,-0.0679,0
2070,69.0,0,,parado,1.255247,-0.0666,0
2071,69.033,0,,parado,1.193303,-0.0782,0
2072,69.067,0,,parado,0.079897,-0.2752,0
2073,69.1,0,,parado,1.19553,-0.0784,0
2074,69.133,0,,parado,1.242348,-0.0708,0
2075,69.167,0,,parado,1.213238,-0.0763,0
2076,69.2,0,,parado,1.229213,-0.0738,0
2077,69.233,0,,parado,1.16293,-0.0858,0
2078,69.267,0,,parado,0.113053,-0.2717,0
2079,69.3,0,,parado,1.152836,-0.0882,0
2080,69.333,0,,parado,1.188938,-0.0822,0
2081,69.367,0,,parado,1.137244,-0.0918,0
2082,69.4,0,,parado,1.146903,-0.0904,0
2083,69.433,0,,parado,1.129018,-0.0942,0
2084,69.467,0,,parado,0.068303,-0.2819,0
2085,69.5,0,,parado,1.105271,-0.0989,0
2086,69.533,0,,parado,1.116933,-0.0975,0
2087,69.567,0,,parado,1.056581,-0.1087,0
2088,69.6,0,,parado,1.075209,-0.106,0
2089,69.633,0,,parado,0.018536,-0.2931,0
2090,69.667,0,,parado,1.068747,-0.1076,0
2091,69.7,0,,parado,1.034693,-0.1134,0
2092,69.733,0,,parado,1.033557,-0.1141,0
2093,69.767,0,,parado,1.016561,-0.1175,0
2094,69.8,0,,parado,0.993445,-0.1217,0
2095,69.833,0,,parado,0.033452,-0.2917,0
2096,69.867,0,,parado,0.955676,-0.1285,0
2097,69.9,0,,parado,0.892916,-0.1395,0
2098,69.933,0,,parado,0.963163,-0.127,0
2099,69.967,0,,parado,0.908845,-0.1367,0
2100,70.0,0,,parado,0.892401,-0.1398,0
2101,70.033,0,,parado,0.840071,-0.4988,0
2102,70.067,0,,parado,0.121314,-1.984,0
2103,70.1,0,,parado,0.854397,-0.4594,0
2104,70.133,0,,parado,0.831543,-0.4925,0
2105,70.167,0,,parado,0.775697,-0.5932,0
2106,70.2,0,,parado,0.765103,-0.5996,0
2107,70.233,0,,parado,0.768035,-0.5781,0
2108,70.267,0,,parado,0.074926,-2.0223,0
2109,70.3,0,,parado,0.709999,-0.6797,0
2110,70.333,0,,parado,0.751574,-0.5767,0
2111,70.367,0,,parado,0.698472,-0.6714,0
2112,70.4,0,,parado,0.756148,-0.5337,0
2113,70.433,0,,parado,0.682605,-0.673,0
2114,70.467,0,,parado,0.152141,-1.8137,0
2115,70.5,0,,parado,0.648904,-0.7313,0
2116,70.533,0,,parado,0.711196,-0.581,0
2117,70.567,0,,parado,0.693946,-0.6019,0
2118,70.6,0,,parado,0.639706,-0.7023,0
2119,70.633,0,,parado,0.022979,-2.0533,0
2120,70.667,0,,parado,0.640913,-0.6826,0
2121,70.7,0,,parado,0.588771,-0.7789,0
2122,70.733,0,,parado,0.638637,-0.6516,0
2123,70.767,0,,parado,0.578263,-0.7676,0
2124,70.8,0,,parado,0.570586,-0.7665,0
2125,70.833,0,,parado,0.033547,-1.973,0
2126,70.867,0,,parado,0.555328,-0.7832,0
2127,70.9,0,,parado,0.545621,-0.7865,0
2128,70.933,0,,parado,0.552217,-0.7534,0
2129,70.967,0,,parado,0.50506,-0.8414,0
2130,71.0,0,,parado,0.516719,-0.7961,0
2131,71.033,0,,parado,0.499419,-0.8167,0
2132,71.067,0,,parado,0.071325,-1.7962,0
2133,71.1,0,,parado,0.457449,-0.8914,0
2134,71.133,0,,parado,0.50583,-0.7623,0
2135,71.167,0,,parado,0.461415,-0.8451,0
2136,71.2,0,,parado,0.528605,-0.6727,0
2137,71.233,0,,parado,0.468644,-0.7933,0
2138,71.267,0,,parado,0.137849,-1.5678,0
2139,71.3,0,,parado,0.413401,-0.9041,0
2140,71.333,0,,parado,0.493493,-0.6992,0
2141,71.367,0,,parado,0.500527,-0.6653,0
2142,71.4,0,,parado,0.469398,-0.7212,0
2143,71.433,0,,parado,0.416819,-0.828,0
2144,71.467,0,,parado,0.072508,-1.6525,0
2145,71.5,0,,parado,0.352553,-0.9585,0
2146,71.533,0,,parado,0.463926,-0.672,0
2147,71.567,0,,parado,0.419915,-0.7613,0
2148,71.6,0,,parado,0.425553,-0.7295,0
2149,71.633,0,,parado,0.0129,-1.754,0
2150,71.667,0,,parado,0.399044,-0.7767,0
2151,71.7,0,,parado,0.403307,-0.7481,0
2152,71.733,0,,parado,0.454311,-0.6015,0
2153,71.767,0,,parado,0.383551,-0.7651,0
2154,71.8,0,,parado,0.389586,-0.732,0
2155,71.833,0,,parado,0.018863,-1.7058,0
2156,71.867,0,,parado,0.434605,-0.5966,0
2157,71.9,0,,parado,0.358411,-0.7812,0
2158,71.933,0,,parado,0.380729,-0.7037,0
2159,71.967,0,,parado,0.340359,-0.7957,0
2160,72.0,0,,parado,0.404168,-0.6028,0
2161,72.033,0,,parado,0.335501,-0.7769,0
2162,72.067,0,,parado,0.091336,-1.4684,0
2163,72.1,0,,parado,0.263664,-0.9615,0
2164,72.133,0,,parado,0.344498,-0.7136,0
2165,72.167,0,,parado,0.348083,-0.6862,0
2166,72.2,0,,parado,0.332384,-0.716,0
2167,72.233,0,,parado,0.272351,-0.8788,0
2168,72.267,0,,parado,0.065459,-1.5046,0
2169,72.3,0,,parado,0.216812,-1.0254,0
2170,72.333,0,,parado,0.326866,-0.67,0
2171,72.367,0,,parado,0.261662,-0.8579,0
2172,72.4,0,,parado,0.247956,-0.8855,0
2173,72.433,0,,parado,0.202719,-1.0158,0
2174,72.467,0,,parado,0.081863,-1.4168,0
2175,72.5,0,,parado,0.183658,-1.0629,0
2176,72.533,0,,parado,0.262401,-0.7829,0
2177,72.567,0,,parado,0.199865,-0.9807,0
2178,72.6,0,,parado,0.167246,-1.0788,0
2179,72.633,0,,parado,0.017457,-1.6108,0
2180,72.667,0,,parado,0.232897,-0.8306,0
2181,72.7,0,,parado,0.16364,-1.0665,0
2182,72.733,0,,parado,0.170813,-1.0256,0
2183,72.767,0,,parado,0.127692,-1.1737,0
2184,72.8,0,,parado,0.131136,-1.1457,0
2185,72.833,0,,parado,0.012793,-1.6073,0
2186,72.867,0,,parado,0.236229,-0.7154,0
2187,72.9,0,,parado,0.160897,-1.0003,0
2188,72.933,0,,parado,0.152847,-1.0204,0
2189,72.967,0,,parado,0.140326,-1.0579,0
2190,73.0,0,,parado,0.121149,-1.1245,0
2191,73.033,0,,movimento_brusco,37.942232,9.4186,1
2192,73.067,0,,parado,0.06861,-0.1834,0
2193,73.1,0,,movimento,2.267486,0.3698,0
2194,73.133,0,,movimento,2.372697,0.3918,0
2195,73.167,0,,movimento,2.343687,0.3797,0
2196,73.2,0,,movimento,2.425063,0.3953,0
2197,73.233,0,,movimento,2.475831,0.4029,0
2198,73.267,0,,parado,0.077569,-0.2025,0
2199,73.3,0,,movimento,2.496416,0.4028,0
2200,73.333,0,,movimento,2.548278,0.4104,0
2201,73.367,0,,movimento,2.69277,0.4408,0
2202,73.4,0,,movimento,2.691257,0.4345,0
2203,73.433,0,,movimento,2.69079,0.4284,0
2204,73.467,0,,parado,0.049574,-0.2348,0
2205,73.5,0,,movimento,2.674462,0.4185,0
2206,73.533,0,,movimento,2.71302,0.4222,0
2207,73.567,0,,movimento,2.657265,0.4024,0
2208,73.6,0,,movimento,2.683659,0.4029,0
2209,73.633,0,,parado,0.011084,-0.2659,0
2210,73.667,0,,movimento,2.643835,0.3871,0
2211,73.7,0,,movimento,2.725263,0.4012,0
2212,73.733,0,,movimento,2.68642,0.3856,0
2213,73.767,0,,movimento,2.699007,0.3825,0
2214,73.8,0,,movimento,2.663841,0.3677,0
2215,73.833,0,,parado,0.011186,-0.2936,0
2216,73.867,0,,movimento,2.694321,0.3692,0
2217,73.9,0,,movimento,2.636645,0.3489,0
2218,73.933,0,,movimento,2.611635,0.3368,0
2219,73.967,0,,movimento,2.679793,0.3476,0
2220,74.0,0,,movimento,2.709939,0.3488,0
2221,74.033,0,,movimento,2.694798,0.3389,0
2222,74.067,0,,parado,0.060098,-0.3161,0
2223,74.1,0,,movimento,2.653076,0.3224,0
2224,74.133,0,,movimento,2.607281,0.3051,0
2225,74.167,0,,movimento,2.597786,0.2968,0
2226,74.2,0,,movimento,2.601198,0.2918,0
2227,74.233,0,,movimento,2.60926,0.2879,0
2228,74.267,0,,parado,0.056704,-0.3457,0
2229,74.3,0,,movimento,2.625375,0.286,0
2230,74.333,0,,movimento,2.686064,0.2949,0
2231,74.367,0,,movimento,2.710043,0.2948,0
2232,74.4,0,,movimento,2.754686,0.2995,0
2233,74.433,0,,movimento,2.802356,0.3047,0
2234,74.467,0,,parado,0.063988,-0.3748,0
2235,74.5,0,,movimento,2.954852,0.3354,0
2236,74.533,0,,movimento,2.937751,0.3243,0
2237,74.567,0,,movimento,2.927638,0.3148,0
2238,74.6,0,,movimento,2.894119,0.2997,0
2239,74.633,0,,parado,0.01431,-0.4147,0
2240,74.667,0,,movimento,2.94998,0.3066,0
2241,74.7,0,,movimento,3.004167,0.3128,0
2242,74.733,0,,movimento,3.045656,0.316,0
2243,74.767,0,,movimento,3.053073,0.3105,0
2244,74.8,0,,movimento,3.184487,0.3354,0
2245,74.833,0,,parado,0.011466,-0.4519,0
2246,74.867,0,,movimento,3.133327,0.3154,0
2247,74.9,0,,movimento,3.147363,0.3112,0
2248,74.933,0,,movimento,3.164069,0.3078,0
2249,74.967,0,,movimento,3.218109,0.3134,0
2250,75.0,0,,movimento,3.236518,0.3102,0
2251,75.033,0,,movimento,3.503671,0.3679,0
2252,75.067,0,,parado,0.056211,-0.4886,0
2253,75.1,0,,movimento,3.293765,0.3076,0
2254,75.133,0,,movimento,3.372671,0.319,0
2255,75.167,0,,movimento,3.380373,0.3127,0
2256,75.2,0,,movimento,3.459769,0.324,0
2257,75.233,0,,movimento,3.480748,0.3205,0
2258,75.267,0,,parado,0.082394,-0.5262,0
2259,75.3,0,,movimento,3.515843,0.3204,0
2260,75.333,0,,movimento,3.56727,0.3244,0
2261,75.367,0,,movimento,3.560143,0.3138,0
2262,75.4,0,,movimento,3.611734,0.3176,0
2263,75.433,0,,movimento,3.632096,0.3135,0
2264,75.467,0,,parado,0.063622,-0.5793,0
2265,75.5,0,,movimento,3.676739,0.3154,0
2266,75.533,0,,movimento,3.834252,0.3452,0
2267,75.567,0,,movimento,3.796378,0.3261,0
2268,75.6,0,,movimento,3.864919,0.3334,0
2269,75.633,0,,parado,0.018059,-0.6336,0
2270,75.667,0,,movimento,3.78444,0.3037,0
2271,75.7,0,,movimento,3.797967,0.2974,0
2272,75.733,0,,movimento,3.920445,0.3183,0
2273,75.767,0,,movimento,3.878212,0.2976,0
2274,75.8,0,,movimento,3.862159,0.2836,0
2275,75.833,0,,parado,0.010307,-0.6926,0
2276,75.867,0,,movimento,3.778562,0.253,0
2277,75.9,0,,movimento,3.663835,0.2144,0
2278,75.933,0,,movimento,3.716888,0.2183,0
2279,75.967,0,,movimento,3.579897,0.1741,0
2280,76.0,0,,movimento,3.579911,0.1647,0
2281,76.033,0,,movimento,3.567976,0.8408,0
2282,76.067,0,,parado,0.093398,-2.0463,0
2283,76.1,0,,movimento,3.553232,0.814,0
2284,76.133,0,,movimento,3.571148,0.8149,0
2285,76.167,0,,movimento,3.48413,0.7306,0
2286,76.2,0,,movimento,3.33699,0.6,0
2287,76.233,0,,movimento,3.208367,0.4871,0
2288,76.267,0,,parado,0.053265,-2.0996,0
2289,76.3,0,,movimento,3.029457,0.3354,0
2290,76.333,0,,movimento,2.975295,0.287,0
2291,76.367,0,,movimento,2.845465,0.1792,0
2292,76.4,0,,movimento,2.81553,0.1536,0
2293,76.433,0,,movimento,2.678451,0.0414,0
2294,76.467,0,,parado,0.102743,-2.0701,0
2295,76.5,0,,movimento,2.673532,0.037,0
2296,76.533,0,,parado,2.597432,-0.0244,0
2297,76.567,0,,parado,2.493087,-0.1084,0
2298,76.6,0,,parado,2.495435,-0.1047,0
2299,76.633,0,,parado,0.009633,-2.1419,0
2300,76.667,0,,parado,2.391172,-0.1878,0
2301,76.7,0,,parado,2.237008,-0.3095,0
2302,76.733,0,,parado,2.272482,-0.2766,0
2303,76.767,0,,parado,2.170872,-0.3547,0
2304,76.8,0,,parado,2.168094,-0.3523,0
2305,76.833,0,,parado,0.025335,-2.1047,0
2306,76.867,0,,parado,2.154215,-0.3587,0
2307,76.9,0,,parado,2.073671,-0.419,0
2308,76.933,0,,parado,2.077755,-0.4104,0
2309,76.967,0,,parado,1.961999,-0.4977,0
2310,77.0,0,,parado,1.985853,-0.4711,0
2311,77.033,0,,parado,1.968196,-0.4783,0
2312,77.067,0,,parado,0.067365,-2.0231,0
2313,77.1,0,,parado,1.929664,-0.5025,0
2314,77.133,0,,parado,1.978596,-0.4566,0
2315,77.167,0,,parado,1.90796,-0.5069,0
2316,77.2,0,,parado,1.956718,-0.4611,0
2317,77.233,0,,parado,1.972943,-0.4418,0
2318,77.267,0,,parado,0.107424,-1.9506,0
2319,77.3,0,,parado,1.928066,-0.4721,0
2320,77.333,0,,parado,1.962554,-0.4374,0
2321,77.367,0,,parado,1.990676,-0.4079,0
2322,77.4,0,,parado,2.112024,-0.3043,0
2323,77.433,0,,parado,2.128549,-0.2849,0
2324,77.467,0,,parado,0.086098,-1.9313,0
2325,77.5,0,,parado,2.066566,-0.3273,0
2326,77.533,0,,parado,2.161355,-0.244,0
2327,77.567,0,,parado,2.151637,-0.245,0
2328,77.6,0,,parado,2.229003,-0.1767,0
2329,77.633,0,,parado,0.009601,-1.9682,0
2330,77.667,0,,parado,2.230217,-0.1694,0
2331,77.7,0,,parado,2.232913,-0.1604,0
2332,77.733,0,,parado,2.133332,-0.233,0
2333,77.767,0,,parado,2.138538,-0.2208,0
2334,77.8,0,,parado,2.169707,-0.1868,0
2335,77.833,0,,parado,0.022537,-1.931,0
2336,77.867,0,,parado,2.221923,-0.1366,0
2337,77.9,0,,parado,2.245156,-0.1097,0
2338,77.933,0,,parado,2.192029,-0.1446,0
2339,77.967,0,,parado,2.064317,-0.239,0
2340,78.0,0,,parado,2.111766,-0.1904,0
2341,78.033,0,,parado,2.152403,-0.1455,0
2342,78.067,0,,parado,0.153206,-1.7998,0
2343,78.1,0,,parado,2.190556,-0.1053,0
2344,78.133,0,,parado,2.157237,-0.1222,0
2345,78.167,0,,movimento,2.313101,0.0176,0
2346,78.2,0,,movimento,2.404181,0.1043,0
2347,78.233,0,,movimento,2.337362,0.0591,0
2348,78.267,0,,parado,0.117516,-1.8215,0
2349,78.3,0,,movimento,2.369555,0.0974,0
2350,78.333,0,,movimento,2.424893,0.1565,0
2351,78.367,0,,movimento,2.493239,0.2269,0
2352,78.4,0,,movimento,2.67731,0.3978,0
2353,78.433,0,,movimento,2.715842,0.4435,0
2354,78.467,0,,parado,0.1381,-1.8204,0
2355,78.5,0,,movimento,2.809208,0.538,0
2356,78.533,0,,movimento,2.854467,0.5935,0
2357,78.567,0,,movimento,2.903078,0.6519,0
2358,78.6,0,,movimento,2.979972,0.7375,0
2359,78.633,0,,parado,0.025869,-1.9551,0
2360,78.667,0,,movimento,3.00751,0.7774,0
2361,78.7,0,,movimento,2.942507,0.7336,0
2362,78.733,0,,movimento,2.915403,0.7277,0
2363,78.767,0,,movimento,2.80601,0.6443,0
2364,78.8,0,,movimento,2.739716,0.6011,0
2365,78.833,0,,parado,0.01772,-2.0273,0
2366,78.867,0,,movimento,2.749581,0.6295,0
2367,78.9,0,,movimento,2.771239,0.6675,0
2368,78.933,0,,movimento,2.713828,0.6295,0
2369,78.967,0,,movimento,2.762471,0.6942,0
2370,79.0,0,,movimento,2.706232,0.6541,0
2371,79.033,0,,movimento_brusco,55.558161,9.2971,1
2372,79.067,0,,parado,0.126919,-0.4423,0
2373,79.1,0,,parado,0.6495,-0.3446,0
2374,79.133,0,,parado,0.711774,-0.3279,0
2375,79.167,0,,parado,0.604746,-0.3409,0
2376,79.2,0,,parado,0.639623,-0.3294,0
2377,79.233,0,,parado,0.680898,-0.3171,0
2378,79.267,0,,parado,0.130965,-0.4136,0
2379,79.3,0,,parado,0.617325,-0.3235,0
2380,79.333,1,angry,parado,0.744563,-0.2967,0
2381,79.367,0,,parado,0.756842,-0.2904,0
2382,79.4,0,,parado,0.677679,-0.2999,0
2383,79.433,1,angry,parado,0.759718,-0.2817,0
2384,79.467,1,angry,parado,0.099846,-0.3971,0
2385,79.5,1,angry,parado,0.673588,-0.2928,0
2386,79.533,1,angry,parado,0.8046,-0.2663,0
2387,79.567,1,angry,parado,0.649436,-0.2897,0
2388,79.6,1,angry,parado,0.632638,-0.2889,0
2389,79.633,1,angry,parado,0.014034,-0.3969,0
2390,79.667,1,sad,parado,0.683711,-0.2765,0
2391,79.7,1,sad,parado,0.557656,-0.2951,0
2392,79.733,1,sad,parado,0.704374,-0.2664,0
2393,79.767,1,sad,parado,0.627752,-0.2766,0
2394,79.8,1,sad,parado,0.624502,-0.2741,0
2395,79.833,1,sad,parado,0.021099,-0.3792,0
2396,79.867,1,sad,parado,0.704793,-0.2572,0
2397,79.9,1,sad,parado,0.714092,-0.2529,0
2398,79.933,1,sad,parado,0.663812,-0.2588,0
2399,79.967,1,sad,parado,0.62673,-0.2626,0
2400,80.0,1,neutral,parado,0.738625,-0.2406,0
2401,80.033,0,,movimento_brusco,68.022046,7.2499,1
2402,80.067,0,,parado,0.054597,-0.3117,0
2403,80.1,0,,movimento,4.716245,0.2034,0
2404,80.133,0,,movimento,5.834398,0.3229,0
2405,80.167,0,,movimento,5.585275,0.2905,0
2406,80.2,0,,movimento,7.70891,0.5187,0
2407,80.233,0,,movimento,5.815258,0.3037,0
2408,80.267,0,,parado,0.118071,-0.3283,0
2409,80.3,0,,movimento,6.304664,0.3523,0
2410,80.333,0,,movimento,6.855872,0.4071,0
2411,80.367,0,,movimento,5.274911,0.2279,0
2412,80.4,0,,movimento,7.01233,0.4139,0
2413,80.433,0,,movimento,6.167189,0.3153,0
2414,80.467,0,,parado,0.042515,-0.362,0
2415,80.5,0,,parado,0.039428,-0.3596,0
2416,80.533,0,,movimento,5.5551,0.2457,0
2417,80.567,0,,movimento,6.511591,0.3459,0
2418,80.6,0,,movimento,6.575607,0.3474,0
2419,80.633,0,,parado,0.024549,-0.3756,0
2420,80.667,0,,movimento,6.493291,0.3329,0
2421,80.7,0,,movimento,5.656705,0.2364,0
2422,80.733,0,,movimento,6.200812,0.2913,0
2423,80.767,0,,movimento,6.081081,0.2732,0
2424,80.8,0,,movimento,4.797224,0.1285,0
2425,80.833,0,,parado,0.042329,-0.3956,0
2426,80.867,0,,movimento,5.430864,0.1943,0
2427,80.9,0,,movimento,5.826544,0.2335,0
2428,80.933,0,,movimento,5.890241,0.236,0
2429,80.967,0,,movimento,5.725304,0.2133,0
2430,81.0,0,,movimento,5.730479,0.2094,0
2431,81.033,0,,movimento,5.167515,0.1437,0
2432,81.067,0,,parado,0.125486,-0.4117,0
2433,81.1,0,,movimento,5.115494,0.1345,0
2434,81.133,0,,movimento,7.319548,0.3708,0
2435,81.167,0,,movimento,7.704989,0.4063,0
2436,81.2,0,,movimento,7.637959,0.3923,0
2437,81.233,0,,movimento,5.816338,0.1877,0
2438,81.267,0,,parado,0.028932,-0.4485,0
2439,81.3,0,,movimento,6.780676,0.2884,0
2440,81.333,0,,movimento,6.742479,0.2789,0
2441,81.367,0,,movimento,6.635955,0.262,0
2442,81.4,0,,movimento,6.320169,0.2229,0
2443,81.433,0,,movimento,5.878092,0.1704,0
2444,81.467,0,,parado,0.050787,-0.4697,0
2445,81.5,0,,parado,0.031016,-0.4679,0
2446,81.533,0,,movimento,7.240612,0.3178,0
2447,81.567,0,,movimento,6.498541,0.232,0
2448,81.6,0,,movimento,5.119452,0.0781,0
2449,81.633,0,,parado,0.047013,-0.4783,0
2450,81.667,0,,movimento,4.935267,0.0555,0
2451,81.7,0,,movimento,5.343841,0.0974,0
2452,81.733,0,,movimento,6.3355,0.2021,0
2453,81.767,0,,movimento,6.371382,0.2016,0
2454,81.8,0,,parado,3.96163,-0.0642,0
2455,81.833,0,,parado,0.021164,-0.4966,0
2456,81.867,0,,movimento,5.576475,0.1095,0
2457,81.9,0,,movimento,4.660062,0.0067,0
2458,81.933,0,,parado,3.23529,-0.1504,0
2459,81.967,0,,parado,3.774885,-0.0924,0
2460,82.0,0,,parado,3.426619,-0.1315,0
2461,82.033,0,,movimento,6.780946,0.3677,0
2462,82.067,0,,parado,0.062843,-0.5476,0
2463,82.1,0,,movimento,7.141863,0.4073,0
2464,82.133,0,,movimento,5.739738,0.2087,0
2465,82.167,0,,movimento,6.358619,0.2847,0
2466,82.2,0,,movimento,4.773539,0.0621,0
2467,82.233,0,,movimento,5.349247,0.1339,0
2468,82.267,0,,parado,0.162002,-0.5764,0
2469,82.3,0,,movimento,5.612817,0.1625,0
2470,82.333,0,,movimento,5.860865,0.189,0
2471,82.367,0,,movimento,4.67967,0.0209,0
2472,82.4,0,,parado,4.085078,-0.0662,0
2473,82.433,0,,movimento,5.210314,0.0821,0
2474,82.467,0,,parado,0.052531,-0.6291,0
2475,82.5,0,,parado,0.055726,-0.6273,0
2476,82.533,0,,movimento,6.24716,0.2179,0
2477,82.567,0,,movimento,5.939304,0.1676,0
2478,82.6,0,,movimento,5.801166,0.1408,0
2479,82.633,0,,parado,0.027307,-0.6586,0
2480,82.667,0,,movimento,6.545964,0.2352,0
2481,82.7,0,,movimento,5.752077,0.1174,0
2482,82.733,0,,movimento,8.471498,0.4834,0
2483,82.767,0,,movimento,8.087762,0.419,0
2484,82.8,0,,movimento,8.589868,0.477,0
2485,82.833,0,,parado,0.032254,-0.7149,0
2486,82.867,0,,movimento,5.353277,0.019,0
2487,82.9,0,,parado,4.40171,-0.1198,0
2488,82.933,0,,movimento,6.046466,0.1022,0
2489,82.967,0,,movimento,6.377138,0.1399,0
2490,83.0,0,,parado,5.128161,-0.0426,0
2491,83.033,0,,movimento,5.16254,0.1705,0
2492,83.067,0,,parado,0.203934,-1.7954,0
2493,83.1,0,,movimento,5.045297,0.1221,0
2494,83.133,0,,parado,4.367616,-0.1401,0
2495,83.167,0,,parado,3.741697,-0.3803,0
2496,83.2,0,,parado,3.988266,-0.2681,0
2497,83.233,0,,movimento,5.81849,0.4634,0
2498,83.267,0,,parado,0.060285,-1.8371,0
2499,83.3,0,,movimento,6.11465,0.583,0
2500,83.333,0,,movimento,5.493421,0.3419,0
2501,83.367,0,,movimento,5.630104,0.395,0
2502,83.4,0,,movimento,5.178062,0.223,0
2503,83.433,0,,parado,3.779431,-0.3304,0
2504,83.467,0,,parado,0.138127,-1.8018,0
2505,83.5,0,,parado,0.047511,-1.8386,0
2506,83.533,0,,parado,3.755286,-0.3329,0
2507,83.567,0,,parado,3.929519,-0.2517,0
2508,83.6,0,,movimento,6.404179,0.7524,0
2509,83.633,0,,parado,0.012792,-1.8391,0
2510,83.667,0,,movimento,6.206766,0.6742,0
2511,83.7,0,,movimento,4.581267,0.0194,0
2512,83.733,0,,movimento,4.97556,0.1856,0
2513,83.767,0,,movimento,5.198581,0.2809,0
2514,83.8,0,,movimento,7.053547,1.0216,0
2515,83.833,0,,parado,0.010855,-1.8347,0
2516,83.867,0,,movimento,7.764349,1.288,0
2517,83.9,0,,movimento,6.58546,0.8089,0
2518,83.933,0,,movimento,6.89249,0.9246,0
2519,83.967,0,,movimento,6.938258,0.934,0
2520,84.0,0,,movimento,7.200363,1.0269,0
2521,84.033,0,,movimento,6.733937,0.8321,0
2522,84.067,0,,parado,0.049702,-1.8069,0
2523,84.1,0,,movimento,7.767781,1.2184,0
2524,84.133,0,,movimento,5.651446,0.3991,0
2525,84.167,0,,movimento,6.168362,0.613,0
2526,84.2,0,,movimento,5.283371,0.275,0
2527,84.233,0,,movimento,4.987699,0.1608,0
2528,84.267,0,,parado,0.184298,-1.7613,0
2529,84.3,0,,parado,4.463509,-0.0392,0
2530,84.333,0,,movimento,5.651654,0.4445,0
2531,84.367,0,,movimento,6.026664,0.5995,0
2532,84.4,0,,movimento,7.009956,0.991,0
2533,84.433,0,,movimento,6.303533,0.7037,0
2534,84.467,0,,parado,0.042338,-1.8154,0
2535,84.5,0,,parado,0.041566,-1.8159,0
2536,84.533,0,,parado,4.308278,-0.0866,0
2537,84.567,0,,parado,4.290021,-0.0843,0
2538,84.6,0,,movimento,4.602253,0.0449,0
2539,84.633,0,,parado,0.02789,-1.8146,0
2540,84.667,0,,movimento,5.601969,0.448,0
2541,84.7,0,,movimento,6.970762,0.9917,0
2542,84.733,0,,movimento,6.035397,0.6156,0
2543,84.767,0,,movimento,4.716026,0.0896,0
2544,84.8,0,,parado,4.116469,-0.1545,0
2545,84.833,0,,parado,0.017094,-1.8182,0
2546,84.867,0,,movimento,4.73781,0.1016,0
2547,84.9,0,,movimento,4.801053,0.1267,0
2548,84.933,0,,movimento,6.378794,0.7521,0
2549,84.967,0,,movimento,6.825508,0.9157,0
